Id,predicted
425,1304.793111
426,1304.793111
427,1359.767821
428,1359.767821
429,1359.767821
430,1304.793111
431,1304.793111
432,2316.929051
433,1304.793111
434,1359.767821
435,2426.87847
436,1359.767821
437,1304.793111
438,1359.767821
439,1304.793111
440,1304.793111
441,1359.767821
442,2426.87847
443,1359.767821
444,1359.767821
445,1359.767821
446,2426.87847
447,2316.929051
448,1359.767821
449,1359.767821
450,1359.767821
451,1304.793111
452,1359.767821
453,1359.767821
454,1304.793111
455,1359.767821
456,1304.793111
457,1359.767821
458,1359.767821
459,1304.793111
460,1359.767821
461,1359.767821
462,1359.767821
463,1359.767821
464,1359.767821
465,1359.767821
466,1359.767821
467,1304.793111
468,1359.767821
469,1359.767821
470,1304.793111
471,2316.929051
472,1414.74253
473,1304.793111
474,2426.87847
475,1359.767821
476,1304.793111
477,2371.90376
478,1359.767821
479,1359.767821
480,1359.767821
481,1304.793111
482,1359.767821
483,2316.929051
484,1359.767821
485,1359.767821
486,1304.793111
487,1359.767821
488,1359.767821
489,1359.767821
490,1359.767821
491,1359.767821
492,1359.767821
493,1304.793111
494,1304.793111
495,1359.767821
496,2371.90376
497,1304.793111
498,2426.87847
499,1304.793111
500,1359.767821
501,2371.90376
502,2371.90376
503,1359.767821
504,1359.767821
505,2426.87847
506,1304.793111
507,1359.767821
508,1359.767821
509,1359.767821
510,1359.767821
511,1359.767821
512,1359.767821
513,1359.767821
514,1359.767821
515,1304.793111
516,1359.767821
517,1359.767821
518,1304.793111
519,2316.929051
520,1304.793111
521,1304.793111
522,1359.767821
523,1359.767821
524,1359.767821
525,2426.87847
526,1359.767821
527,2316.929051
528,1359.767821
529,1359.767821
530,1359.767821
531,1414.74253
532,1304.793111
533,2316.929051
534,1359.767821
535,1359.767821
536,1359.767821
537,1359.767821
538,1359.767821
539,1304.793111
540,1359.767821
541,1304.793111
542,2371.90376
543,1359.767821
544,1304.793111
545,1359.767821
546,1359.767821
547,1359.767821
548,1359.767821
549,1304.793111
550,2371.90376
551,1359.767821
552,1359.767821
553,1304.793111
554,1359.767821
555,2426.87847
556,1359.767821
557,2371.90376
558,1304.793111
559,1359.767821
560,1359.767821
561,1359.767821
562,1359.767821
563,1304.793111
564,1359.767821
565,1414.74253
566,1359.767821
567,2316.929051
568,1359.767821
569,2426.87847
570,1359.767821
571,2426.87847
572,1304.793111
573,1359.767821
574,1359.767821
575,2371.90376
576,2426.87847
577,2371.90376
578,2371.90376
579,1359.767821
580,1359.767821
581,1359.767821
582,1304.793111
583,1359.767821
584,1359.767821
585,1359.767821
586,1359.767821
587,1304.793111
588,2426.87847
589,2371.90376
590,2426.87847
591,1359.767821
592,1414.74253
593,1359.767821
594,1359.767821
595,1359.767821
596,2371.90376
597,1359.767821
598,1359.767821
599,1304.793111
600,1359.767821
601,1304.793111
602,1359.767821
603,1359.767821
604,2426.87847
605,1359.767821
606,1304.793111
607,1359.767821
608,2371.90376
609,1359.767821
610,1359.767821
611,1304.793111
612,1359.767821
613,1304.793111
614,2426.87847
615,1359.767821
616,1359.767821
617,1359.767821
618,1304.793111
619,1359.767821
620,1359.767821
621,1359.767821
622,1359.767821
623,1359.767821
624,1359.767821
625,2426.87847
626,1359.767821
627,1359.767821
628,1359.767821
629,1359.767821
630,1359.767821
631,1304.793111
632,1359.767821
633,1359.767821
634,2371.90376
635,1359.767821
636,1359.767821
637,1359.767821
638,1359.767821
639,2426.87847
640,1359.767821
641,2371.90376
642,1359.767821
643,1359.767821
644,1414.74253
645,1304.793111
646,1304.793111
647,1359.767821
648,1304.793111
649,1359.767821
650,1359.767821
651,1359.767821
652,1359.767821
653,2426.87847
654,1359.767821
655,1304.793111
656,1359.767821
657,1359.767821
658,1304.793111
659,1304.793111
660,1359.767821
661,2316.929051
662,2316.929051
663,1359.767821
664,1359.767821
665,2426.87847
666,1359.767821
667,1359.767821
668,1359.767821
669,1359.767821
670,2426.87847
671,1359.767821
672,1359.767821
673,1304.793111
674,1304.793111
675,1359.767821
676,1359.767821
677,1359.767821
678,1304.793111
679,1304.793111
680,1359.767821
681,1359.767821
682,1304.793111
683,1359.767821
684,1359.767821
685,1359.767821
686,1304.793111
687,1304.793111
688,1359.767821
689,2371.90376
690,1359.767821
691,1359.767821
692,1359.767821
693,2371.90376
694,1359.767821
695,1359.767821
696,1304.793111
697,1359.767821
698,1304.793111
699,1359.767821
700,2316.929051
701,1359.767821
702,1304.793111
703,1359.767821
704,2426.87847
705,1359.767821
706,1359.767821
707,2371.90376
708,1359.767821
709,1359.767821
710,2371.90376
711,1359.767821
712,2316.929051
713,1359.767821
714,1359.767821
715,1304.793111
716,1359.767821
717,1359.767821
718,1359.767821
719,1359.767821
720,1359.767821
721,2371.90376
722,1359.767821
723,1359.767821
724,2371.90376
725,1414.74253
726,1304.793111
727,1359.767821
728,2371.90376
729,1359.767821
730,1359.767821
731,2426.87847
732,2371.90376
733,1359.767821
734,1359.767821
735,1304.793111
736,1359.767821
737,1359.767821
738,1359.767821
739,1304.793111
740,1304.793111
741,1359.767821
742,1359.767821
743,1359.767821
744,1359.767821
745,2316.929051
746,1359.767821
747,1359.767821
748,1359.767821
749,1304.793111
750,1359.767821
751,1304.793111
752,1359.767821
753,1359.767821
754,1359.767821
755,1359.767821
756,1359.767821
757,2426.87847
758,1359.767821
759,1359.767821
760,1304.793111
761,2426.87847
762,2426.87847
763,1359.767821
764,1304.793111
765,2426.87847
766,2426.87847
767,2371.90376
768,1304.793111
769,1304.793111
770,1359.767821
771,1304.793111
772,2426.87847
773,1304.793111
774,1359.767821
775,1359.767821
776,1304.793111
777,1359.767821
778,1359.767821
779,1304.793111
780,1359.767821
781,1359.767821
782,1359.767821
783,1359.767821
784,1359.767821
785,1359.767821
786,1304.793111
787,1304.793111
788,1359.767821
789,1359.767821
790,1359.767821
791,1414.74253
792,1304.793111
793,1359.767821
794,1359.767821
795,2426.87847
796,1304.793111
797,1359.767821
798,2426.87847
799,1359.767821
800,1359.767821
801,1304.793111
802,1359.767821
803,1359.767821
804,1359.767821
805,1304.793111
806,1304.793111
807,1304.793111
808,1359.767821
809,1359.767821
810,1359.767821
811,1359.767821
812,1359.767821
813,1304.793111
814,1304.793111
815,2426.87847
816,1359.767821
817,1359.767821
818,1359.767821
819,1359.767821
820,1359.767821
821,2316.929051
822,1414.74253
823,1359.767821
824,1359.767821
825,1304.793111
826,2371.90376
827,2371.90376
828,1359.767821
829,1304.793111
830,1359.767821
831,1359.767821
832,1304.793111
833,1359.767821
834,1304.793111
835,1304.793111
836,1304.793111
837,1359.767821
838,1304.793111
839,1359.767821
840,2426.87847
841,1304.793111
842,1359.767821
843,1359.767821
844,1359.767821
845,1359.767821
846,1304.793111
847,1359.767821
848,1359.767821
849,2426.87847
850,1359.767821
851,1359.767821
852,1359.767821
853,1359.767821
854,1304.793111
855,1359.767821
856,1359.767821
857,1359.767821
858,1304.793111
859,2371.90376
860,1359.767821
861,1304.793111
862,1359.767821
863,2426.87847
864,1359.767821
865,2316.929051
866,2316.929051
867,1359.767821
868,1359.767821
869,2426.87847
870,1304.793111
871,2371.90376
872,1359.767821
873,1359.767821
874,1359.767821
875,1359.767821
876,1359.767821
877,1359.767821
878,2371.90376
879,1359.767821
880,1359.767821
881,1359.767821
882,2426.87847
883,1304.793111
884,1359.767821
885,2316.929051
886,1304.793111
887,1359.767821
888,2316.929051
889,1359.767821
890,1359.767821
891,2316.929051
892,1304.793111
893,1359.767821
894,1304.793111
895,1359.767821
896,1359.767821
897,1359.767821
898,1359.767821
899,1304.793111
900,1359.767821
901,1304.793111
902,1359.767821
903,1359.767821
904,1359.767821
905,2426.87847
906,1304.793111
907,1304.793111
908,1359.767821
909,1359.767821
910,1414.74253
911,1359.767821
912,1304.793111
913,1304.793111
914,1359.767821
915,1359.767821
916,2426.87847
917,1359.767821
918,1359.767821
919,1359.767821
920,1359.767821
921,1359.767821
922,2426.87847
923,1359.767821
924,1359.767821
925,2371.90376
926,1359.767821
927,1359.767821
928,1359.767821
929,1304.793111
930,1304.793111
931,1359.767821
932,1359.767821
933,1359.767821
934,1359.767821
935,1304.793111
936,2426.87847
937,1359.767821
938,1359.767821
939,1304.793111
940,1359.767821
941,1359.767821
942,2371.90376
943,1359.767821
944,1304.793111
945,1359.767821
946,1359.767821
947,1359.767821
948,1359.767821
949,1359.767821
950,1359.767821
951,1359.767821
952,1359.767821
953,1359.767821
954,1414.74253
955,1359.767821
956,2426.87847
957,1359.767821
958,2371.90376
959,1304.793111
960,1359.767821
961,1359.767821
962,1359.767821
963,1304.793111
964,1359.767821
965,1359.767821
966,1359.767821
967,2371.90376
968,1304.793111
969,1359.767821
970,1304.793111
971,1304.793111
972,1359.767821
973,1359.767821
974,1359.767821
975,1359.767821
976,1359.767821
977,1359.767821
978,1359.767821
979,1359.767821
980,1359.767821
981,1359.767821
982,1359.767821
983,1359.767821
984,1359.767821
985,1359.767821
986,1359.767821
987,1304.793111
988,1359.767821
989,1359.767821
990,1359.767821
991,1359.767821
992,1359.767821
993,2316.929051
994,1359.767821
995,1359.767821
996,1359.767821
997,1359.767821
998,1359.767821
999,1359.767821
1000,2371.90376
1001,1359.767821
1002,1359.767821
1003,1359.767821
1004,1359.767821
1005,1359.767821
1006,1359.767821
1007,1359.767821
1008,1414.74253
1009,1414.74253
1010,1359.767821
1011,1359.767821
1012,1359.767821
1013,1359.767821
1014,1359.767821
1015,1359.767821
1016,1304.793111
1017,1414.74253
1018,1304.793111
1019,1304.793111
1020,1359.767821
1021,1304.793111
1022,1304.793111
1023,1304.793111
1024,1359.767821
1025,2426.87847
1026,1359.767821
1027,1359.767821
1028,1304.793111
1029,1359.767821
1030,2426.87847
1031,1359.767821
1032,1359.767821
1033,1359.767821
1034,1359.767821
1035,1304.793111
1036,1359.767821
1037,1359.767821
1038,2316.929051
1039,2426.87847
1040,1359.767821
1041,1304.793111
1042,1359.767821
1043,1359.767821
1044,1304.793111
1045,1359.767821
1046,1359.767821
1047,1359.767821
1048,1359.767821
1049,2426.87847
1050,1359.767821
1051,2371.90376
1052,2316.929051
1053,2426.87847
1054,2426.87847
1055,1359.767821
1056,1359.767821
1057,1359.767821
1058,1359.767821
1059,1359.767821
1060,1304.793111
1061,1359.767821
1062,2316.929051
1063,1359.767821
1064,1359.767821
1065,1359.767821
1066,1359.767821
1067,1359.767821
1068,1304.793111
1069,1359.767821
1070,2316.929051
1071,1359.767821
1072,1304.793111
1073,1304.793111
1074,1359.767821
1075,1414.74253
1076,2426.87847
1077,2371.90376
1078,1359.767821
1079,1359.767821
1080,1359.767821
1081,1359.767821
1082,1359.767821
1083,1304.793111
1084,1359.767821
1085,2316.929051
1086,1304.793111
1087,1359.767821
1088,1359.767821
1089,1304.793111
1090,1359.767821
1091,2426.87847
1092,1359.767821
1093,1304.793111
1094,2426.87847
1095,1304.793111
1096,1359.767821
1097,1359.767821
1098,1359.767821
1099,1359.767821
1100,2426.87847
1101,1304.793111
1102,1359.767821
1103,1359.767821
1104,1359.767821
1105,2426.87847
1106,1359.767821
1107,1304.793111
1108,1359.767821
1109,2426.87847
1110,1359.767821
1111,1359.767821
1112,1359.767821
1113,1304.793111
1114,1359.767821
1115,1304.793111
1116,1359.767821
1117,1304.793111
1118,2316.929051
1119,1304.793111
1120,2426.87847
1121,1304.793111
1122,1359.767821
1123,1359.767821
1124,1359.767821
1125,1359.767821
1126,2371.90376
1127,1359.767821
1128,1304.793111
1129,1359.767821
1130,1304.793111
1131,1304.793111
1132,1359.767821
1133,1359.767821
1134,2426.87847
1135,1359.767821
1136,1359.767821
1137,1359.767821
1138,1304.793111
1139,1359.767821
1140,1359.767821
1141,1359.767821
1142,1304.793111
1143,1359.767821
1144,1359.767821
1145,1304.793111
1146,2426.87847
1147,1359.767821
1148,2426.87847
1149,1359.767821
1150,1359.767821
1151,1359.767821
1152,1304.793111
1153,2316.929051
1154,1359.767821
1155,1359.767821
1156,2371.90376
1157,1359.767821
1158,1359.767821
1159,1304.793111
1160,1359.767821
1161,2426.87847
1162,1304.793111
1163,1414.74253
1164,1304.793111
1165,1304.793111
1166,1304.793111
1167,1359.767821
1168,1359.767821
1169,2426.87847
1170,1359.767821
1171,2316.929051
1172,1304.793111
1173,1359.767821
1174,1304.793111
1175,1359.767821
1176,1304.793111
1177,1359.767821
1178,2371.90376
1179,1304.793111
1180,1359.767821
1181,1359.767821
1182,1359.767821
1183,2316.929051
1184,1359.767821
1185,1359.767821
1186,1359.767821
1187,1359.767821
1188,1359.767821
1189,1359.767821
1190,2371.90376
1191,1359.767821
1192,1304.793111
1193,1359.767821
1194,1304.793111
1195,1359.767821
1196,2426.87847
1197,1304.793111
1198,1359.767821
1199,1359.767821
1200,1359.767821
1201,1359.767821
1202,1304.793111
1203,1359.767821
1204,1359.767821
1205,1359.767821
1206,1359.767821
1207,1304.793111
1208,2371.90376
1209,1304.793111
1210,1359.767821
1211,1359.767821
1212,1304.793111
1213,1304.793111
1214,1359.767821
1215,1304.793111
1216,1359.767821
1217,1359.767821
1218,2316.929051
1219,1359.767821
1220,1359.767821
1221,1359.767821
1222,1359.767821
1223,2371.90376
1224,1359.767821
1225,1304.793111
1226,1359.767821
1227,1359.767821
1228,1304.793111
1229,1304.793111
1230,1304.793111
1231,1359.767821
1232,1304.793111
1233,2426.87847
1234,1359.767821
1235,1359.767821
1236,1304.793111
1237,1359.767821
1238,1359.767821
1239,2371.90376
1240,1359.767821
1241,1359.767821
1242,1359.767821
1243,1359.767821
1244,1359.767821
1245,1414.74253
1246,1359.767821
1247,1304.793111
1248,1304.793111
1249,1359.767821
1250,1304.793111
1251,1304.793111
1252,1304.793111
1253,2426.87847
1254,1359.767821
1255,1304.793111
1256,1359.767821
1257,1359.767821
1258,1304.793111
1259,1359.767821
1260,1359.767821
1261,1414.74253
1262,1359.767821
1263,1359.767821
1264,1359.767821
1265,1304.793111
1266,1359.767821
1267,1359.767821
1268,2426.87847
1269,1414.74253
1270,1359.767821
1271,1359.767821
1272,1359.767821
1273,1359.767821
1274,1359.767821
1275,1359.767821
1276,1359.767821
1277,1359.767821
1278,1304.793111
1279,1304.793111
1280,1359.767821
1281,1359.767821
1282,1359.767821
1283,1359.767821
1284,2426.87847
1285,1359.767821
1286,1359.767821
1287,1304.793111
1288,1359.767821
1289,1359.767821
1290,1359.767821
1291,2371.90376
1292,1304.793111
1293,1359.767821
1294,1359.767821
1295,1359.767821
1296,1359.767821
1297,1359.767821
1298,2426.87847
1299,1359.767821
1300,1359.767821
1301,1359.767821
1302,1359.767821
1303,1359.767821
1304,1359.767821
1305,1359.767821
1306,1359.767821
1307,1359.767821
1308,1359.767821
1309,1359.767821
1310,1304.793111
1311,1359.767821
1312,1359.767821
1313,1359.767821
1314,1359.767821
1315,2426.87847
1316,1359.767821
1317,1359.767821
1318,1359.767821
1319,1304.793111
1320,2371.90376
1321,1359.767821
1322,1359.767821
1323,1304.793111
1324,1359.767821
1325,2371.90376
1326,1359.767821
1327,1359.767821
1328,1304.793111
1329,1359.767821
1330,2426.87847
1331,1359.767821
1332,1304.793111
1333,1359.767821
1334,1359.767821
1335,1359.767821
1336,1359.767821
1337,1359.767821
1338,1359.767821
1339,1359.767821
1340,1359.767821
1341,1304.793111
1342,1304.793111
1343,1359.767821
1344,1304.793111
1345,1304.793111
1346,1359.767821
1347,1359.767821
1348,1359.767821
1349,2371.90376
1350,1359.767821
1351,1304.793111
1352,1359.767821
1353,2371.90376
1354,1359.767821
1355,1304.793111
1356,1359.767821
1357,2316.929051
1358,1359.767821
1359,2371.90376
1360,2426.87847
1361,1359.767821
1362,2316.929051
1363,2316.929051
1364,2316.929051
1365,1359.767821
1366,2426.87847
1367,1359.767821
1368,1359.767821
1369,2371.90376
1370,1304.793111
1371,1359.767821
1372,1359.767821
1373,1359.767821
1374,1359.767821
1375,1359.767821
1376,1359.767821
1377,1359.767821
1378,1359.767821
1379,1359.767821
1380,1359.767821
1381,1359.767821
1382,1359.767821
1383,1304.793111
1384,1359.767821
1385,1304.793111
1386,1359.767821
1387,1359.767821
1388,1414.74253
1389,1304.793111
1390,1359.767821
1391,1304.793111
1392,1304.793111
1393,1359.767821
1394,1359.767821
1395,1304.793111
1396,1359.767821
1397,2371.90376
1398,2426.87847
1399,1359.767821
1400,1304.793111
1401,1304.793111
1402,1359.767821
1403,1304.793111
1404,1304.793111
1405,1304.793111
1406,1359.767821
1407,1304.793111
1408,2426.87847
1409,1359.767821
1410,1414.74253
1411,1359.767821
1412,1304.793111
1413,1359.767821
1414,1359.767821
1415,1304.793111
1416,1359.767821
1417,1359.767821
1418,1359.767821
1419,1359.767821
1420,1359.767821
1421,1359.767821
1422,2426.87847
1423,1304.793111
1424,1304.793111
1425,2426.87847
1426,1359.767821
1427,1359.767821
1428,1359.767821
1429,1414.74253
1430,1359.767821
1431,2426.87847
1432,1359.767821
1433,1359.767821
1434,1359.767821
1435,1359.767821
1436,1304.793111
1437,1304.793111
1438,1359.767821
1439,1359.767821
1440,1304.793111
1441,1359.767821
1442,1304.793111
1443,1304.793111
1444,1304.793111
1445,1359.767821
1446,1304.793111
1447,2426.87847
1448,1304.793111
1449,1304.793111
1450,2316.929051
1451,1359.767821
1452,1359.767821
1453,1359.767821
1454,1359.767821
1455,1359.767821
1456,1359.767821
1457,2371.90376
1458,1359.767821
1459,1359.767821
1460,1359.767821
1461,2316.929051
1462,2316.929051
1463,1359.767821
1464,1414.74253
1465,1304.793111
1466,1304.793111
1467,1359.767821
1468,1359.767821
1469,2426.87847
1470,1304.793111
1471,2371.90376
1472,1359.767821
1473,1359.767821
1474,2426.87847
1475,1359.767821
1476,2426.87847
1477,1359.767821
1478,1359.767821
1479,2371.90376
1480,1304.793111
1481,1359.767821
1482,1359.767821
1483,2426.87847
1484,1359.767821
1485,1359.767821
1486,1304.793111
1487,1359.767821
1488,1359.767821
1489,1359.767821
1490,1304.793111
1491,2426.87847
1492,1359.767821
1493,1359.767821
1494,1359.767821
1495,1359.767821
1496,1359.767821
1497,1359.767821
1498,1359.767821
1499,1359.767821
1500,1359.767821
1501,1359.767821
1502,1359.767821
1503,1359.767821
1504,1359.767821
1505,1414.74253
1506,1359.767821
1507,1359.767821
1508,2371.90376
1509,1359.767821
1510,1304.793111
1511,1304.793111
1512,1359.767821
1513,1359.767821
1514,1359.767821
1515,1304.793111
1516,1359.767821
1517,1304.793111
1518,1359.767821
1519,1304.793111
1520,1359.767821
1521,1359.767821
1522,1359.767821
1523,1359.767821
1524,2426.87847
1525,1304.793111
1526,1359.767821
1527,2371.90376
1528,1359.767821
1529,1359.767821
1530,1359.767821
1531,1359.767821
1532,1359.767821
1533,1304.793111
1534,1304.793111
1535,1359.767821
1536,1359.767821
1537,2426.87847
1538,1359.767821
1539,1304.793111
1540,1304.793111
1541,1359.767821
1542,2426.87847
1543,1359.767821
1544,1359.767821
1545,1359.767821
1546,1304.793111
1547,1359.767821
1548,1359.767821
1549,1304.793111
1550,1359.767821
1551,1359.767821
1552,1359.767821
1553,1359.767821
1554,1304.793111
1555,2426.87847
1556,1359.767821
1557,1359.767821
1558,1304.793111
1559,1359.767821
1560,1359.767821
1561,1359.767821
1562,1359.767821
1563,1359.767821
1564,1359.767821
1565,1359.767821
1566,1359.767821
1567,1359.767821
1568,1359.767821
1569,1359.767821
1570,1359.767821
1571,1304.793111
1572,1359.767821
1573,1304.793111
1574,1359.767821
1575,2426.87847
1576,1359.767821
1577,1359.767821
1578,1359.767821
1579,1359.767821
1580,1304.793111
1581,1304.793111
1582,1359.767821
1583,1304.793111
1584,1304.793111
1585,1359.767821
1586,1359.767821
1587,1359.767821
1588,2371.90376
1589,1359.767821
1590,1359.767821
1591,1359.767821
1592,1359.767821
1593,1359.767821
1594,1359.767821
1595,1359.767821
1596,1414.74253
1597,2426.87847
1598,1359.767821
1599,1359.767821
1600,2371.90376
1601,1359.767821
1602,1359.767821
1603,2371.90376
1604,2426.87847
1605,1359.767821
1606,1414.74253
1607,1304.793111
1608,1359.767821
1609,1359.767821
1610,1359.767821
1611,1359.767821
1612,1359.767821
1613,2371.90376
1614,1359.767821
1615,1359.767821
1616,1359.767821
1617,1359.767821
1618,1359.767821
1619,1304.793111
1620,1414.74253
1621,1359.767821
1622,1359.767821
1623,1304.793111
1624,1359.767821
1625,1304.793111
1626,1359.767821
1627,1304.793111
1628,1359.767821
1629,1304.793111
1630,2371.90376
1631,2371.90376
1632,1304.793111
1633,1359.767821
1634,1359.767821
1635,1359.767821
1636,1359.767821
1637,1359.767821
1638,1304.793111
1639,2426.87847
1640,2426.87847
1641,1359.767821
1642,1359.767821
1643,1359.767821
1644,1359.767821
1645,2426.87847
1646,1304.793111
1647,1359.767821
1648,1359.767821
1649,2426.87847
1650,1359.767821
1651,1304.793111
1652,1359.767821
1653,1359.767821
1654,2371.90376
1655,1359.767821
1656,1359.767821
1657,1304.793111
1658,1359.767821
1659,1304.793111
1660,2426.87847
1661,1304.793111
1662,1359.767821
1663,1359.767821
1664,1359.767821
1665,1304.793111
